,0,1,2
2791,1.490165,-0.18312728,-0.14063013
2792,1.3616562,-0.1693703,-0.12426628
2793,1.1011926,0.03273894,-0.08683844
2794,1.2511073,-0.1417084,-0.11851036
2795,1.2649506,0.034609262,-0.08015187
2796,0.9838938,-0.19439352,-0.13852935
2797,1.1372403,-0.23773913,-0.1500656
2798,1.3401041,-0.13499622,-0.15498203
2799,1.3083639,-0.1329038,-0.13142827
2800,1.1500505,-0.18366775,-0.1811272
2801,1.4312958,-0.11077549,-0.19164854
2802,1.1938405,-0.115914844,-0.113295905
2803,1.2355555,-0.10809152,-0.12949714
2804,1.4845202,-0.23957913,-0.1510466
2805,1.158937,-0.081185535,-0.12542427
2806,1.0335124,-0.2448725,-0.15317203
2807,1.4497869,-0.1219557,-0.18537956
2808,1.0537444,-0.0948017,-0.10997391
2809,1.423686,-0.15306419,-0.13168631
2810,1.0752922,-0.06858408,-0.091356725
2811,1.1066645,-0.059570424,-0.09825457
2812,1.1905141,-0.06157259,-0.11405843
2813,1.0324944,-0.0048288796,-0.10948488
2814,1.1847728,-0.28675,-0.15589379
2815,1.2218593,-0.26328537,-0.18888447
2816,1.0605654,-0.11812556,-0.154532
2817,1.3480757,-0.036443654,-0.10470199
2818,1.070328,-0.17753671,-0.14000365
2819,1.3502972,0.08060482,-0.0572345
2820,0.9381978,-0.20232968,-0.13672772
2821,1.2529818,-0.21409032,-0.14480707
2822,1.2612798,0.03313924,-0.10828182
2823,1.3761185,-0.24625532,-0.16749984
2824,1.4695461,-0.26971596,-0.17414412
2825,1.0976869,-0.117740996,-0.1751361
2826,1.2254465,0.0030973814,-0.13841414
2827,1.1920204,-0.18614891,-0.17933233
2828,1.0307783,-0.0659465,-0.09760585
2829,1.0647008,-0.21238527,-0.14528318
2830,1.229355,-0.2105831,-0.14585927
2831,1.0203819,-0.04707577,-0.12061505
2832,1.0707415,-0.10657843,-0.10265674
2833,1.4722679,-0.1725165,-0.15125367
2834,1.2130013,-0.1881183,-0.11473109
2835,1.1595047,-0.119762234,-0.12678608
2836,1.1424004,-0.20812029,-0.13376096
2837,1.2108295,-0.04980924,-0.08868636
2838,1.1543684,-0.22622652,-0.14102735
2839,1.2525116,-0.17704836,-0.14601329
2840,1.2391597,0.0645724,-0.06707952
2841,0.966087,-0.17263944,-0.15531261
2842,1.3370917,0.0014316998,-0.15678434
2843,0.8945621,0.060463328,-0.13099445
2844,1.4098433,-0.06723222,-0.17021139
2845,1.1258776,-0.04575571,-0.12675895
2846,1.0568018,-0.17166302,-0.13300328
2847,1.073543,-0.15038374,-0.12916991
2848,1.3658589,-0.23336978,-0.2079761
2849,1.2071558,-0.18853676,-0.13878971
2850,1.2167736,-0.24613507,-0.13976893
2851,1.1016189,-0.057554085,-0.13505729
2852,1.3008089,-0.17663799,-0.1291978
2853,0.9646598,-0.030337596,-0.082739286
2854,1.4797081,0.034923267,-0.106775105
2855,1.2726175,-0.066346936,-0.09517605
2856,1.3557016,0.055202965,-0.047649216
2857,1.3086498,-0.0068242564,-0.07559109
2858,1.3170419,-0.11746913,-0.1774034
2859,1.4462565,0.011671478,-0.1413486
2860,1.1101357,-0.055906255,-0.12448905
2861,1.1101092,-0.107704595,-0.15199326
2862,1.1853054,-0.12581696,-0.13701217
2863,1.23835,0.06831162,-0.029178506
2864,0.96726966,0.006594209,-0.05059461
2865,1.4391103,-0.20048183,-0.1482059
2866,1.1343485,-0.20866883,-0.18882985
2867,1.4441943,-0.07598374,-0.15441622
2868,1.0395585,-0.1944238,-0.14515366
2869,1.1357538,-0.07291749,-0.09188892
2870,1.4010141,-0.1793884,-0.14379945
2871,1.1410694,-0.19898167,-0.148452
2872,1.252537,-0.18345505,-0.1326066
2873,1.2575953,-0.1518689,-0.13132842
2874,0.95697784,-0.27476385,-0.1707393
2875,1.4619386,-0.23031832,-0.144392
2876,1.2731192,-0.25716028,-0.20520863
2877,1.1978873,-0.22077334,-0.14835861
2878,1.3962952,-0.1254239,-0.12424258
2879,1.175,-0.16597742,-0.14186199
2880,0.8071677,0.04909309,-0.0642784
2881,1.2795467,-0.15042958,-0.13236439
2882,1.3313972,-0.09658843,-0.11079094
2883,1.4715649,-0.19961046,-0.15154305
2884,1.313096,-0.16789709,-0.18810871
2885,1.0120301,-0.18937707,-0.16619465
2886,1.1913702,0.03301575,-0.046205904
2887,1.1886036,-0.2600471,-0.20199804
2888,1.1474489,-0.2749862,-0.18480723
2889,1.1864429,-0.23286238,-0.14450766
2890,1.3018442,-0.09468344,-0.108988546
2891,1.0257789,-0.114623144,-0.119575344
2892,0.8824022,0.029214177,-0.096101016
2893,1.3301176,-0.2679217,-0.2137608
2894,1.1198575,-0.10162392,-0.10673166
2895,1.3807403,-0.035898704,-0.13498425
2896,1.2225473,-0.14600638,-0.11292856
2897,0.9613329,-0.05493747,-0.14049718
2898,1.146054,-0.184994,-0.15033822
2899,1.2545221,-0.21048737,-0.14216171
2900,1.2693336,-0.24835277,-0.14150843
2901,1.0892192,-0.0056926925,-0.07723722
2902,1.4747876,-0.28789482,-0.1446174
2903,1.092493,-0.04263192,-0.109669335
2904,0.83737767,0.016874991,-0.092722304
2905,1.1057922,0.07512316,-0.055181634
2906,1.0589938,-0.10089197,-0.105125204
2907,1.2319162,-0.053338826,-0.09217781
2908,1.0582266,-0.1347309,-0.13141146
2909,1.2015831,-0.1257586,-0.13723062
2910,1.2463396,-0.12934704,-0.116378695
2911,1.2779697,-0.14660595,-0.16515993
2912,1.272393,0.08478936,-0.035549935
2913,1.4680111,-0.28656712,-0.1579392
2914,1.1595193,-0.14155269,-0.11819169
2915,1.4316305,-0.18519223,-0.13312502
2916,1.4228597,-0.25111684,-0.15392816
2917,1.0909764,-0.19268149,-0.13964331
2918,1.1534108,-0.18278594,-0.13307217
2919,1.3844637,0.06307033,-0.045624524
2920,0.94243884,-0.11796095,-0.13002756
2921,1.390189,-0.027098956,-0.15280944
2922,1.1293552,-0.026783269,-0.10991157
2923,1.3583399,-0.22096655,-0.16170175
2924,1.4488313,0.098471604,-0.034698855
2925,1.3288121,-0.07183492,-0.10900215
2926,1.3421853,-0.25560907,-0.1440827
2927,1.3913522,-0.117125474,-0.1319755
2928,1.2233931,-0.06425953,-0.091855675
2929,1.1355851,0.023306934,-0.13874441
2930,1.3509027,-0.22599861,-0.14697318
2931,0.86540097,-0.11779163,-0.121382855
2932,1.0126947,0.03740259,-0.06587682
2933,1.2645538,-0.25119385,-0.16719778
2934,1.1618769,-0.04177434,-0.097464256
2935,1.077423,-0.27839085,-0.1943486
2936,1.2483655,-0.026556343,-0.077850476
2937,1.375066,-0.20474634,-0.13967949
2938,0.9722339,-0.065953396,-0.15071763
2939,1.248262,-0.19344546,-0.13546225
2940,1.3192422,-0.16206947,-0.12409428
2941,1.1782537,-0.13804802,-0.15703347
2942,1.0816157,-0.04196916,-0.1467463
2943,1.1158581,0.08350008,-0.027474524
2944,0.9976588,-0.19163331,-0.14064838
2945,1.40228,-0.051428113,-0.10852534
2946,0.9176273,-0.24011831,-0.15089297
2947,1.2726755,-0.09795868,-0.15119578
2948,1.2571279,-0.18617001,-0.19504885
2949,1.4982322,-0.12927143,-0.18487608
2950,1.1622993,-0.10250239,-0.104169235
2951,1.2773204,-0.17933495,-0.15433829
2952,1.0846905,-0.14928308,-0.14168355
2953,1.0394411,-0.16377482,-0.12816831
2954,1.442131,-0.037989397,-0.16492869
2955,1.4448806,-0.11933574,-0.18821155
2956,1.4523723,-0.06361856,-0.102800615
2957,1.3809868,-0.0597452,-0.10754034
2958,0.912828,-0.02696308,-0.12801492
2959,1.0940485,-0.24124344,-0.15116192
2960,1.0908983,-0.12832685,-0.13286957
2961,1.1423979,-0.10569493,-0.11916878
2962,1.225669,0.07321916,-0.04621103
2963,1.4291629,-0.04808305,-0.105669476
2964,1.2160147,-0.24798693,-0.19886291
2965,1.3413061,-0.1589995,-0.12617916
2966,1.0079309,-0.24643897,-0.141164
2967,1.0435439,-0.22164966,-0.15224296
2968,0.99935454,0.053106967,-0.044288702
2969,1.2353642,-0.15271668,-0.13715321
2970,1.2828056,-0.1835225,-0.13645713
2971,0.9939425,-0.20572081,-0.13931479
2972,0.8133627,-0.21405776,-0.1702232
2973,1.0697747,-0.11564451,-0.115740575
2974,1.0702156,-0.1659904,-0.13093331
2975,1.1528342,-0.054501064,-0.13452266
2976,0.82143587,-0.044344638,-0.081008285
2977,1.1296618,-0.2659424,-0.1512205
2978,1.3153338,-0.034491464,-0.0822908
2979,1.3483382,-0.14333953,-0.107682556
2980,1.1586701,-0.11599455,-0.13651922
2981,0.9769133,0.0072311647,-0.064618655
2982,1.2823632,-0.08338592,-0.17937858
2983,1.4407892,-0.27328703,-0.15536994
2984,1.3526113,-0.2543013,-0.16826764
2985,1.2786003,-0.23382664,-0.19295
2986,1.2380406,-0.10271007,-0.11107607
2987,1.2272576,-0.10570378,-0.12257031
2988,1.4679964,-0.100360915,-0.19655788
2989,1.2248414,0.019021329,-0.15881208
2990,1.3446847,-0.25795203,-0.19536063
2991,1.0707102,0.050797507,-0.059124045
2992,1.3687248,-0.2202183,-0.12755507
2993,1.2421484,-0.027355669,-0.085296825
2994,1.2110893,-0.2165989,-0.14948443
2995,1.4884299,-0.21071017,-0.14588386
2996,1.3263922,-0.18896776,-0.1475138
2997,1.401477,0.03435038,-0.15518819
2998,1.1369281,-0.21392131,-0.18212901
2999,1.0209268,-0.16652218,-0.15896627
3000,1.3082445,-0.10321632,-0.12405895
3001,0.95796466,-0.07175603,-0.09290242
3002,1.3607509,-0.0989299,-0.10981806
3003,1.1197387,-0.22368088,-0.14090133
3004,1.4655536,-0.2074447,-0.20091876
3005,0.949856,-0.060833298,-0.0815794
3006,1.1739073,-0.07354647,-0.12208309
3007,0.9687737,-0.1431348,-0.15485504
3008,1.198784,-0.016481161,-0.09390662
3009,1.261122,-0.16296177,-0.12893134
3010,1.2022663,-0.19959742,-0.14398146
3011,1.2066733,-0.24865167,-0.1969309
3012,0.86753064,-0.24882577,-0.14684953
3013,0.821593,-0.07916582,-0.10077178
3014,1.3256986,-0.17978257,-0.13933246
3015,1.4221753,-0.1313232,-0.12467303
3016,1.2448411,-0.1502451,-0.11663838
3017,1.0927461,-0.28750125,-0.2005987
3018,1.1309813,-0.25603092,-0.14408259
3019,1.1258112,-0.04015979,-0.086827725
3020,1.1811452,-0.15589097,-0.12699819
3021,1.1945038,-0.053310286,-0.08662438
3022,1.0726068,-0.18986166,-0.14623944
3023,1.288326,-0.15182813,-0.11739189
3024,1.4732205,-0.10223308,-0.1955465
3025,1.480072,-0.048482586,-0.084604055
3026,1.0929443,-0.08618625,-0.12103438
3027,1.3184081,-0.033281904,-0.11191187
3028,1.4559844,-0.0589206,-0.12246737
3029,1.2331665,-0.011868549,-0.07283373
3030,0.94755,-0.16862167,-0.1502751
3031,1.1170743,-0.015627787,-0.088419355
3032,1.0209272,-0.14873911,-0.13350192
3033,1.0206318,-0.04130333,-0.07920824
3034,1.0295169,0.039464477,-0.050060254
3035,1.0270354,0.06958669,-0.05603955
3036,1.1792612,-0.032214776,-0.08725548
3037,1.3760611,0.062378246,-0.04846429
3038,0.93892145,-0.24467689,-0.15207736
3039,1.4943391,-0.20033556,-0.13696542
3040,1.2914426,-0.05253502,-0.1406717
3041,1.2163069,0.009112341,-0.0890302
3042,1.4121879,-0.21977067,-0.16424261
3043,1.1117517,-0.22710562,-0.16200978
3044,1.4330795,-0.22530857,-0.15511127
3045,1.185188,-0.115893304,-0.13537061
3046,0.9755209,-0.07976601,-0.13880512
3047,1.2898226,-0.21478932,-0.13359366
3048,1.0884495,-0.22049214,-0.13971484
3049,1.3181447,-0.20203128,-0.19232157
3050,1.2561793,-0.19637553,-0.15298998
3051,1.4489267,0.095308185,-0.030328523
3052,0.9740289,-0.26752046,-0.2101279
3053,1.116141,-0.13444108,-0.15811712
3054,1.4190589,-0.21606027,-0.15814787
3055,1.4021418,-0.22886555,-0.15105854
3056,1.178862,-0.16746023,-0.12990452
3057,1.3583142,-0.14618517,-0.18274622
3058,1.3112581,-0.10409334,-0.16754532
3059,1.0984858,-0.11887675,-0.12371603
3060,1.4696552,-0.118849084,-0.12358677
3061,1.3771222,-0.21498744,-0.14182782
3062,1.4322758,-0.1761052,-0.18912032
3063,1.3383265,-0.078284815,-0.10830241
3064,1.0959883,-0.23921482,-0.1464052
3065,1.3774022,-0.12088595,-0.17548335
3066,1.2599995,-0.22909133,-0.15689224
3067,1.0984797,-0.14065003,-0.11634252
3068,1.4927907,-0.113306485,-0.17846473
3069,1.0321333,-0.17290373,-0.1319956
3070,1.3307432,-0.10018841,-0.099534385
3071,1.4005958,-0.21353644,-0.1930199
3072,1.0674888,-0.084996544,-0.15743068
3073,1.2137414,-0.23298883,-0.14947885
3074,1.3438008,0.019872133,-0.054015763
3075,1.0713954,-0.13104096,-0.13572289
3076,1.0657471,-0.145044,-0.13279714
3077,1.2603947,-0.12722042,-0.15049529
3078,1.3900547,-0.25700915,-0.16216831
3079,1.483325,-0.16044116,-0.1479684
3080,1.44319,-0.034198772,-0.1363187
3081,1.1642499,-0.21193622,-0.19316757
3082,1.425615,-0.20359588,-0.13151689
3083,1.1125265,-0.04677925,-0.11051864
3084,1.1816405,-0.12643129,-0.15365866
3085,1.0262347,-0.11570298,-0.10683458
3086,1.0871258,-0.2384726,-0.15200676
3087,0.81364006,-0.17094272,-0.14352387
3088,1.2186972,-0.15623935,-0.12769063
3089,1.4054254,0.09837518,-0.03557027
3090,1.1049548,0.015894243,-0.15191188
3091,0.9906882,-0.15941809,-0.12424943
3092,1.4257292,-0.14463004,-0.16100655
3093,1.3872173,-0.053744096,-0.0870447
3094,1.2254846,-0.22484048,-0.15421638
3095,1.294925,-0.16798803,-0.12915555
3096,1.2301304,-0.23690055,-0.16236007
3097,1.1995491,-0.19486393,-0.13781528
3098,1.4811251,-0.19422257,-0.14987452
3099,1.1596127,-0.100332536,-0.11015036
3100,1.3222077,-0.080829605,-0.13579285
3101,1.4005885,-0.18377282,-0.1782467
3102,1.3544881,-0.1598907,-0.1526485
3103,0.94548017,-0.014314236,-0.06766709
3104,1.4093579,-0.09999321,-0.09024821
3105,1.0943154,-0.16041979,-0.16831021
3106,1.4776537,-0.066050775,-0.10993379
3107,1.0962836,-0.19576767,-0.14916483
3108,1.1172268,-0.10914991,-0.13286848
3109,1.4812654,-0.19630131,-0.16614722
3110,1.0692556,-0.07924878,-0.13643676
3111,1.3392264,-0.12952043,-0.1206108
3112,1.0356452,-0.18400571,-0.13437687
3113,1.1105921,-0.18288267,-0.13009155
3114,1.2058063,-0.259236,-0.16221197
3115,1.272196,-0.006277881,-0.06751887
3116,0.8726179,-0.24340865,-0.15036929
3117,1.1584839,-0.08287326,-0.1288433
3118,1.0067817,0.0059083663,-0.07377062
3119,1.1120912,-0.20593958,-0.14478083
3120,1.0411783,0.0792574,-0.024991233
3121,0.9752625,-0.09863256,-0.10234306
3122,1.2757076,-0.19477944,-0.13430072
3123,1.0507652,-0.043128666,-0.07739973
3124,1.0238999,0.057554923,-0.04056138
3125,1.1434844,-0.19742635,-0.13802493
3126,1.1357979,-0.0374985,-0.16516574
3127,1.4674371,-0.10700357,-0.107057065
3128,1.3542565,-0.14399156,-0.14000423
3129,1.4500672,-0.19556896,-0.20878752
3130,1.2138906,-0.26622942,-0.15530598
3131,1.1700482,-0.13993426,-0.1436087
3132,1.300412,-0.052747197,-0.092882685
3133,1.2933578,-0.048505142,-0.14284341
3134,1.346034,-0.20749114,-0.16333523
3135,1.3927494,-0.18161605,-0.1897072
3136,1.4295638,-0.22788477,-0.16366372
3137,1.0374452,-0.002638396,-0.10445927
3138,1.1039732,-0.09609483,-0.14305079
3139,1.3409762,-0.17400376,-0.13868228
3140,1.190374,-0.20082958,-0.14013575
3141,1.0567442,-0.043834522,-0.1000824
3142,0.96822464,-0.21464787,-0.13921933
3143,1.4398246,-0.062416323,-0.103537545
3144,0.9728874,-0.0052766474,-0.075535946
3145,1.0266676,-0.068648264,-0.09270024
3146,1.1166455,-0.24956232,-0.19399318
3147,1.1150662,0.07071418,-0.059827376
3148,1.0104424,-0.059013985,-0.09851171
3149,1.2587748,-0.013324723,-0.11453605
3150,1.3717587,-0.154364,-0.13507715
3151,1.4722323,-0.005000931,-0.08975408
3152,1.0756423,-0.21115203,-0.15314879
3153,1.3739439,-0.22031085,-0.14918493
3154,1.0399878,-0.21788484,-0.14787477
3155,1.4661685,-0.25443357,-0.14346038
3156,1.1246256,-0.21997604,-0.1372979
3157,1.4753132,-0.20234464,-0.14572683
3158,1.192198,-0.12911439,-0.12560835
3159,1.0267141,-0.2042086,-0.14518699
3160,1.4370434,-0.091237605,-0.1714162
3161,1.4320391,-0.2136498,-0.14659537
3162,0.86051923,-0.18515226,-0.15310061
3163,1.330872,0.053949352,-0.04458795
3164,1.4766804,-0.22733112,-0.20259897
3165,0.9777427,-0.12791263,-0.11354687
3166,1.1750901,-0.06762576,-0.096215025
3167,1.4719045,-0.22961213,-0.1542108
3168,1.3823692,-0.05237212,-0.15655267
3169,1.2712718,-0.24940647,-0.15600134
3170,1.0875914,0.09151765,-0.038696155
3171,1.1693856,-0.2113108,-0.19260854
3172,1.062167,-0.10089995,-0.15844952
3173,0.9939751,-0.13235132,-0.116436735
3174,1.1096184,-0.2307433,-0.19700223
3175,1.0971948,-0.17085703,-0.15065266
3176,1.486415,0.044428337,-0.066985406
3177,0.9688163,-0.15559831,-0.12613635
3178,1.1496648,-0.1520504,-0.16888587
3179,1.0636117,-0.15098608,-0.1524175
3180,1.0566671,-0.24280334,-0.1508555
3181,1.2640091,-0.08584707,-0.12830926
3182,1.2676657,-0.058125593,-0.118039966
3183,1.4044867,0.064939745,-0.052672505
3184,1.4923882,0.047633305,-0.052927397
3185,1.3981926,-0.08324763,-0.16973071
3186,0.94307965,-0.15089695,-0.12787987
3187,1.3656174,-0.11661638,-0.16757166
3188,1.3461419,0.018199092,-0.10295144
3189,0.9915058,-0.21076308,-0.15052213
3190,1.0775164,-0.19093187,-0.14197163
3191,1.3852364,-0.2355846,-0.14721952
3192,1.4534233,0.022885934,-0.05794001
3193,1.2018242,-0.19468616,-0.13980007
3194,1.48242,-0.23583987,-0.1574212
3195,1.3924358,-0.15348011,-0.1367126
3196,0.99842906,-0.22691098,-0.1880756
3197,1.1930239,-0.22752276,-0.14680347
3198,1.3693005,-0.2597553,-0.13119344
3199,1.3035462,-0.23646417,-0.15170467
3200,1.3138939,-0.15200132,-0.18228647
3201,1.4793273,-0.24875939,-0.14535594
3202,1.440822,-0.11368677,-0.19017164
3203,1.1104141,-0.11439405,-0.13466948
3204,1.3018934,-0.1909384,-0.13819964
3205,1.2853845,-0.09183122,-0.14841352
3206,1.2242249,-0.21377327,-0.13694894
3207,1.479947,-0.13986869,-0.18899801
3208,1.413809,-0.26236966,-0.15606883
3209,0.9981786,-0.120455556,-0.11958765
3210,1.4815919,-0.19392616,-0.20201397
3211,1.0604187,-0.20728478,-0.15832435
3212,1.2585827,-0.0975248,-0.117772475
3213,1.4713658,0.015037851,-0.064929865
3214,1.1742197,-0.19872293,-0.13617712
3215,0.9401613,-0.18078642,-0.12877296
3216,1.0051594,-0.18632816,-0.13952544
3217,0.8752719,0.09868869,-0.042882398
3218,1.1892465,-0.23643735,-0.15617214
3219,1.1585557,-0.21769035,-0.18469848
3220,1.3315109,-0.23323931,-0.14997205
3221,1.0107973,-0.16310756,-0.120729774
3222,1.4315791,-0.020920752,-0.09918996
3223,1.0977141,-0.123386696,-0.11556782
3224,1.3225396,-0.24520686,-0.1542644
3225,0.9466173,-0.20894536,-0.13890387
3226,1.2221067,-0.0057063075,-0.15578999
3227,0.81142193,-0.21075028,-0.14369684
3228,1.2260556,-0.15998289,-0.124588415
3229,1.376594,-0.010667599,-0.14621852
3230,1.4278815,-0.27916658,-0.17309771
3231,1.1177609,-0.22241612,-0.18651709
3232,1.1621854,-0.118146636,-0.13235587
3233,1.4425691,-0.2549483,-0.14812067
3234,1.1467619,-0.23830427,-0.15862213
3235,0.99104446,-0.16789086,-0.13777968
3236,1.1669211,-0.19192903,-0.118185416
3237,1.0344863,-0.076798484,-0.1540281
3238,1.2292495,0.05577941,-0.055069756
3239,1.2634926,-0.11918955,-0.13230452
3240,1.4119142,-0.13001895,-0.14814565
3241,1.2795471,-0.15120119,-0.12212116
3242,1.1532704,-0.07049393,-0.14283682
3243,1.1092178,-0.14949301,-0.12408474
3244,1.2751601,0.009035611,-0.078130975
3245,1.2027581,-0.09235884,-0.15315685
3246,1.1668056,-0.24369389,-0.16361143
3247,1.0040773,-0.101783015,-0.10194329
3248,0.9125497,-0.107413635,-0.09891795
3249,1.2312949,-0.25822064,-0.15982535
3250,1.3738643,-0.06921361,-0.15566806
3251,1.2181394,-0.1646901,-0.13675334
3252,1.2464192,-0.20283805,-0.1556927
3253,1.3623004,0.0734306,-0.03980325
3254,1.3126873,-0.17148092,-0.14311558
3255,1.3593756,-0.04500129,-0.155825
3256,1.0039274,-0.08783059,-0.13541052
3257,1.1601312,-0.07589778,-0.10351838
3258,1.1402549,-0.10355642,-0.11785142
3259,1.4628338,-0.23197554,-0.17644891
3260,1.3161658,-0.054103386,-0.102251984
3261,1.4685419,-0.21218827,-0.20418604
3262,0.92466724,-0.16420172,-0.14404605
3263,1.225194,-0.20481707,-0.17861228
3264,1.1555976,-0.13374808,-0.13445693
3265,1.3168504,-0.1618785,-0.12880118
3266,1.280188,-0.15207464,-0.1264383
3267,1.1878877,-0.12947865,-0.11415038
3268,1.2868334,-0.07755277,-0.10676639
3269,0.95499104,-0.081886664,-0.11679794
3270,1.473419,0.05916781,-0.0777175
3271,1.1885129,-0.1639506,-0.145484
3272,1.284912,-0.19889273,-0.14385858
3273,1.3246857,0.048326347,-0.063881144
3274,1.4143269,-0.058091253,-0.10497301
3275,1.1333213,0.009347294,-0.08715835
3276,1.3463118,-0.04350639,-0.102589756
3277,1.4449004,0.08147318,-0.11839533
3278,1.3823888,-0.18690796,-0.19762373
3279,1.4668359,-0.25297806,-0.16092408
3280,0.83067083,-0.11721795,-0.11674933
3281,1.2243608,-0.12528838,-0.11712708
3282,0.9031467,-0.09486017,-0.119319186
3283,1.1445225,-0.17727424,-0.14682862
3284,1.4707063,-0.1626302,-0.13200389
3285,1.4262363,-0.044426173,-0.13287719
3286,1.1380843,-0.21800826,-0.1426139
3287,0.92807424,0.01687185,-0.053955473
3288,1.2763845,-0.16446678,-0.16445008
3289,1.2914281,-0.18200466,-0.14591007
3290,1.0031286,-0.11327722,-0.12860665
3291,1.4659586,-0.23161092,-0.14591606
3292,1.242825,-0.21524185,-0.1383052
3293,1.175738,-0.23199381,-0.13905922
3294,0.92477006,-0.21427935,-0.15137741
3295,1.3196106,-0.11353109,-0.15398031
3296,1.0817361,-0.10374356,-0.118422404
3297,0.9545646,-0.26531947,-0.18585935
3298,1.3243386,-0.102950275,-0.14002638
3299,1.1236182,-0.10370681,-0.109063745
3300,1.3895818,-0.20382564,-0.14208724
3301,1.1946982,-0.27338466,-0.15366134
3302,1.1751704,0.0026635113,-0.09173248
3303,1.3055001,-0.2425338,-0.1673054
3304,0.99510854,0.03687487,-0.04903153
3305,1.4216366,-0.10585964,-0.14021519
3306,1.3022168,-0.12407854,-0.1153916
3307,1.3588656,-0.12508586,-0.19042063
3308,1.0013279,-0.123382315,-0.110341735
3309,1.368955,-0.094097935,-0.11268442
3310,1.1071457,-0.15884815,-0.12769978
3311,1.4807984,-0.20239814,-0.14815186
3312,0.9712281,-0.14399703,-0.13930812
3313,1.3422679,0.013404478,-0.07437291
3314,1.1444637,-0.23661259,-0.14588134
3315,1.3830947,-0.17605259,-0.12757866
3316,1.1910386,-0.0310574,-0.13874465
3317,1.3169138,-0.19255994,-0.14641812
3318,1.3811176,-0.18222365,-0.13823232
3319,1.3588609,-0.29344174,-0.22083367
3320,1.1280724,-0.18053178,-0.1313714
3321,1.0905957,-0.14964648,-0.1838354
3322,1.1168473,-0.0741292,-0.10059519
3323,1.2877009,-0.19654855,-0.1357088
3324,1.2134881,-0.2795548,-0.17597027
3325,1.4577519,-0.01201505,-0.0805077
3326,1.2510521,-0.2511259,-0.14541647
3327,1.4241418,-0.2375951,-0.15192139
3328,1.232407,-0.25560203,-0.1455814
3329,1.029339,-0.17727138,-0.15473069
3330,1.3609766,0.093354285,-0.026264114
3331,1.4502256,-0.09639851,-0.1249765
3332,0.8634116,-0.17203589,-0.17354666
3333,1.1259191,-0.16764536,-0.13933183
3334,1.2834191,-0.22750604,-0.1527544
3335,1.0310484,-0.1544133,-0.13134389
3336,1.3926542,0.021165268,-0.06639185
3337,1.426809,-0.22922346,-0.15985204
3338,1.2749271,-0.26944548,-0.22552092
3339,1.2037764,-0.20074242,-0.15079375
3340,1.0063008,-0.14785653,-0.16699465
3341,1.3257264,-0.24886751,-0.15746935
3342,1.1202751,-0.054546688,-0.08048496
3343,1.0109105,-0.17476586,-0.13316979
3344,1.1376127,-0.079271935,-0.16250804
3345,1.2942795,-0.21837963,-0.18661639
3346,1.1387645,-0.22248803,-0.14245822
3347,1.2110122,-0.15902254,-0.15177993
3348,1.2627493,-0.20405188,-0.13165212
3349,1.0456337,-0.16897647,-0.14781661
3350,1.1631652,-0.0641359,-0.1363059
3351,1.1193241,-0.12898754,-0.16965784
3352,0.9519719,-0.027742438,-0.09314486
3353,1.3184061,0.05508894,-0.09842093
3354,1.1003311,-0.19136284,-0.11625506
3355,1.1840445,-0.11717634,-0.109671056
3356,1.4452157,-0.19426344,-0.16018987
3357,1.172998,-0.1621254,-0.11947168
3358,1.0324013,-0.17215024,-0.15377699
3359,1.16218,-0.21863833,-0.19298807
3360,1.2802945,-0.1789907,-0.12354804
3361,1.2000842,0.001732759,-0.15054506
3362,0.9269053,-0.24467812,-0.14504957
3363,1.2900863,-0.060236815,-0.09463364
3364,1.0033189,-0.19501662,-0.15634806
3365,1.4187697,-0.06879705,-0.0948669
3366,1.0739155,-0.18567008,-0.13800994
3367,1.28799,-0.21969834,-0.14624107
3368,1.4602351,-0.0034844733,-0.16843295
3369,1.4142766,-0.22165997,-0.1654254
3370,1.1687433,0.05287548,-0.050504953
3371,1.0264922,-0.18011008,-0.15292203
3372,1.1486913,-0.26461598,-0.15914993
3373,1.2849907,-0.1697055,-0.13798414
3374,1.1528035,0.0716366,-0.032802735
3375,0.9372417,-0.24099478,-0.1904908
3376,1.2304654,-0.18097554,-0.12548925
3377,1.3150117,-0.147753,-0.12188653
3378,1.112455,-0.18547219,-0.124735095
3379,1.0852678,-0.04267384,-0.07832467
3380,1.1077381,-0.06260636,-0.114735946
3381,1.4115546,-0.21303405,-0.20325942
3382,1.2292191,-0.084294654,-0.11211572
3383,1.1521088,-0.10842678,-0.13195446
3384,1.4393823,-0.005468612,-0.16450226
3385,1.455712,-0.09185379,-0.096415885
3386,1.45814,-0.19395322,-0.1403698
3387,1.392396,-0.2518857,-0.15752977
3388,1.4808705,-0.090885974,-0.09492708
3389,1.3658112,-0.10683733,-0.12085321
3390,1.2355155,0.0644319,-0.08410458
3391,1.0778054,-0.12888877,-0.14514159
3392,1.0146897,-0.24106482,-0.1940396
3393,1.2668177,-0.09399517,-0.10605809
3394,1.0763214,0.09841917,-0.020564634
3395,1.0076083,0.011458836,-0.13495813
3396,1.0349636,-0.23787412,-0.13341676
3397,1.4841974,-0.10730155,-0.13786222
3398,1.2235194,-0.1136796,-0.12666827
3399,1.1386935,-0.10773075,-0.120728716
3400,1.1187665,-0.091684006,-0.100143634
3401,1.383632,-0.11387918,-0.1793084
3402,1.1835223,-0.083953515,-0.10718971
3403,1.4583025,-0.10705344,-0.107130855
3404,1.4811085,-0.15868604,-0.12713908
